id,museu,sp,pop,coletor,localidade,municipio,uf,lon,lat,alt,xy.original,ano,mes,dia,sexo,dentes,classe,idade,peso.morto,gls,cb,nas,bbc,zb,poc,ic,lbasi,bps,bam,can,pl,max,sm,mad,alpcor,larcon,obs,replicas,gls.1,cb.1,nas.1,bbc.1,zb.1,poc.1,ic.1,lbasi.1,bps.1,bam.1,can.1,pl.1,max.1,sm.1,mad.1,alpcor.1,larcon.1,gls.2,cb.2,nas.2,bbc.2,zb.2,poc.2,ic.2,lbasi.2,bps.2,bam.2,can.2,pl.2,max.2,sm.2,mad.2,alpcor.2,larcon.2,gls.3,cb.3,nas.3,bbc.3,zb.3,poc.3,ic.3,lbasi.3,bps.3,bam.3,can.3,pl.3,max.3,sm.3,mad.3,alpcor.3,larcon.3,gls.4,cb.4,nas.4,bbc.4,zb.4,poc.4,ic.4,lbasi.4,bps.4,bam.4,can.4,pl.4,max.4,sm.4,mad.4,alpcor.4,larcon.4
MN76870,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,,1998,4,4,male,p3m4,6,adulto,,36.18,35.58,17.16,13.34,18.27,6.65,7.62,12.57,5.83,11.38,5.56,20.59,15.3,7.39,26.58,9.99,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN76871,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.995833,-22.4725,748,,1998,8,3,female,p3m4,6,adulto,,35.96,35.11,16.7,13.65,17.92,6.33,7.19,12.41,5.82,10.94,4.92,20.18,14.58,6.95,26.05,10,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN76872,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,,1998,9,26,female,p3m4,6,adulto,,37.71,37.25,18.15,13.56,18.64,6.31,7.3,12.66,6.48,11.05,5.19,20.96,14.76,7.03,26.4,10.24,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN76873,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.988889,-22.478611,522,,1998,9,28,female,p3m4,6,adulto,,37.9,37.42,,13.1,19.09,6.16,7.41,12.52,6.58,11.64,5.53,21.5,15.28,7.1,27.62,10.89,1.31,data/sexo atribuído pela planilha do labvert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN76874,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.994444,-22.475,652,,1998,9,28,female,p3m4,6,adulto,,,35.12,,13.73,18.79,7.09,7.44,12.37,6.33,11.2,5.79,20.45,14.12,6.88,26.71,10.44,1.29,data/sexo atribuído pela planilha do labvert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN76875,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Garrafão, Rio Soberto",Guapimirim,RJ,-42.995833,-22.4725,748,,1998,12,6,female,p3m4,6,adulto,55,37.29,35.99,17.25,13.4,18.75,6.07,7.44,12.43,6.29,11.05,5.58,20.56,14.67,6.98,27.04,10.53,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN74848,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Vale do Rio Soberbo",Guapimirim,RJ,-42.988889,-22.462778,650,,1999,8,27,male,p3m4,6,adulto,51.2,37.19,36.52,19.12,12.7,19.5,6.62,7.87,12.86,6.25,11.23,5.61,20.94,15.21,7.46,26.9,10.56,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN74849,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Vale do Rio Soberbo",Guapimirim,RJ,-42.988889,-22.462778,650,,1999,8,27,male,p3m4,6,adulto,,41.32,40.49,21.04,12.64,20.44,6.03,7.99,13.35,6.41,12.03,6.46,23.42,16.37,7.32,29.82,11.57,1.49,Data das medidas não informadas. Está como Philander na planilha do labvert. Mas esse pode ser o SO 03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN74851,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Vale do Rio Soberbo",Guapimirim,RJ,-42.988889,-22.462778,650,,1999,8,28,male,p3m4,6,adulto,76,39.03,38.23,18.97,13.46,20.37,6.29,8,13.56,6.27,11.6,6.28,21.96,15.83,7.25,28.41,11.32,1.25,data/sexo atribuído pela planilha do labvert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN74852,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Vale do Rio Soberbo",Guapimirim,RJ,-42.988889,-22.462778,650,,1999,8,28,male,p3m4,6,adulto,,40.48,39.97,19.67,13.58,20.82,6.68,8.2,13.58,6.32,12.12,6.39,22.56,15.86,7.23,29.82,11.57,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN46900,MNHN,Marmosops incanus,Rosemary,C. R. Bonvicino,Centro de Primatologia do Rio de Janeiro,Guapimirim/Magé,RJ,-42.917472,-22.486083,,,1996,11,21,female,p3m4,6,adulto,,36.51,36.26,17.72,13.31,19.14,6.42,7.81,12.74,6.13,12.06,5.61,20.16,15.02,7.06,26.59,10.73,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN46899,MNHN,Marmosops incanus,Rosemary,C. R. Bonvicino,Centro de Primatologia do Rio de Janeiro,Guapimirim/Magé,RJ,-42.917472,-22.486083,,,,,,female,p3m4 (p3 eclodindo),5,adulto,,37.77,36.7,19,13.64,19.02,6.52,7.61,12.98,6.25,11.63,5.87,21.18,15.53,7.36,27.74,11.18,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN46887,MNHN,Marmosops incanus,Rosemary,Rosane Pereira,Centro de Primatologia do Rio de Janeiro,Guapimirim/Magé,RJ,-42.917472,-22.486083,,,1997,5,14,female,p3m4,6,adulto,,34.53,33.55,15.75,13.34,17.3,6.36,6.89,12.35,5.94,11.03,4.91,19.46,14.2,6.85,25.01,10.07,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN50633,MNHN,Marmosops incanus,,labvert,Glicério,Macaé,RJ,-42.05,-22.233333,250,,1991,9,1,male,p3m4,6,adulto,78.66,41.69,41.34,20.82,13.69,20.96,6.24,8.38,13.21,6.82,12.38,6.37,23.45,16.67,7.54,31.14,12.06,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN77821,MNHN,Marmosops incanus,,labvert,Glicério,Macaé,RJ,-42.05,-22.233333,250,,,,,,p3m4,6,adulto,,33.27,32.42,14.61,13.04,16.12,6.41,6.81,12.08,5.5,10.23,4.8,18.57,14.35,7.18,22.24,9.13,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ029174,MZUSP,Marmosops incanus,Mangaratiba,,"Área particular da Cia. Mineradoras Brasileiras Reunidas, Ibicuí, 50m; Brasil, Rio de Janeiro, Mangaratiba",Mangaratiba,RJ,-44.03,-22.96,50,FALSE,1993,9,29,male,p3m4,6,adulto,,38.78,37.94,18.58,14.12,19.87,6.75,7.93,13.35,5.91,11.36,5.94,21.93,15.67,7.58,28.21,10.48,1.23,"Coordenadas = área de mata em Ibicuí, Mangaratiba",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN73755,MNHN,Marmosops incanus,Mangaratiba,labvert,Fazenda Bom Jardim,Mangaratiba,RJ,-44.108972,-22.920028,31,TRUE,2005,9,17,female,p3m4,6,adulto,,36.68,35.84,16.79,13.47,18.87,6.68,7.26,12.56,6.24,11.41,5.51,20.64,14.8,7.16,26.34,10.22,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN73764,MNHN,Marmosops incanus,Mangaratiba,labvert,Fazenda Bom Jardim,Mangaratiba,RJ,-44.108972,-22.920028,31,TRUE,2005,9,19,female,p3m4,6,adulto,,36.46,35.46,16.92,13.1,18.61,6.24,7.6,12.73,6.26,11.47,5.39,20.31,14.59,7.15,26.38,10.21,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN73783,MNHN,Marmosops incanus,Mangaratiba,labvert,Fazenda Bom Jardim,Mangaratiba,RJ,-44.108972,-22.920028,31,TRUE,2005,9,21,male,p3m4,6,adulto,,41.24,40.75,19.52,13.71,20.75,6.02,8.45,13.28,6.52,11.31,6.27,23.09,16.17,7.43,29.92,12,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN73788,MNHN,Marmosops incanus,Mangaratiba,labvert,Fazenda Bom Jardim,Mangaratiba,RJ,-44.108972,-22.920028,31,TRUE,2005,9,22,male,p3m4,6,adulto,,40.21,39.67,20.11,13.79,20.56,6.23,8.08,13.15,6.34,11.02,6.26,22.51,16.06,7.28,28.95,11.56,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN27826,MNHN,Marmosops incanus,,labvert,Tinguá,Nova Iguaçú,RJ,-43.433333,-22.6,,,1988,9,11,female,p3m4,6,adulto,,36.37,35.84,16.5,13.51,18.77,6.45,7.58,12.48,6.01,11.52,5.65,20.35,14.86,7.12,26.93,10.67,1.29,coordenadas por Paynter & Traylor 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN61814,MNHN,Marmosops incanus,,Paulo D’Andrea,Praça Verde,Paracambi,RJ,,,,,1999,3,18,female,p3m4,6,adulto,,33.69,32.64,14.76,13.13,16.46,6.56,6.97,12.21,5.7,10.82,4.95,18.87,14.44,7.41,24.13,9.21,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ029172,MZUSP,Marmosops incanus,,M. A. Mustrangi,"Parque Nacional do Itatiaia, Penedo; Brasil, Rio de Janeiro",Penedo,RJ,,,500,,1993,9,22,male,p3m4,6,adulto,,42.19,41.37,20.75,13.74,20.76,6.46,7.81,13.28,6.87,11.86,6.32,24,16.86,7.61,30.98,12.59,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN73359,MNHN,Marmosops incanus,,"A. Delciellos, D. Loretto","PCH Braço, Lídico",Rio Claro,RJ,,,,,2009,5,15,male,p3m4,6,adulto,,36,35.36,16.29,13.61,17.72,6.69,7.68,12.71,5.73,10.9,5.27,20.98,15.08,7.22,26.04,9.96,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN83139,MNHN,Marmosops incanus,,,"Campus Fiocruz, Jacarepaguá",Rio de Janeiro,RJ,-43.402257,-22.93956,,,2012,7,26,male,p3m4,6,adulto,,40.2,40.09,18.91,13.85,20.93,6.39,8.36,13.4,6.85,11.71,6.13,23.1,16.84,7.36,29.74,11.4,1.47,Micoureus paraguayana na etiqueta do coletor (LBCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN83140,MNHN,Marmosops incanus,,,"Campus Fiocruz, Jacarepaguá",Rio de Janeiro,RJ,-43.402257,-22.93956,,,2012,7,26,male,p3m4,6,adulto,,41.58,41.99,20.27,13.91,21.54,5.98,9.01,13.53,6.65,11.64,6.48,23.88,16.82,7.43,31.59,12.19,1.62,Micoureus paraguayana na etiqueta do coletor (LBCE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN33514,MNHN,Marmosops incanus,,,"Parque Estadual Pedra Branca, Jacarepaguá",Rio de Janeiro,RJ,,,,,1993,9,30,female,p3m4,6,adulto,,37.06,36.28,17.62,13.04,18.77,6.38,7.11,12.52,5.96,11.29,5.38,20.76,14.72,6.97,26.69,10.5,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN10295,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,"SiPreste, Caixa do Meio, mata fechada ao pé de uma arvore",Rio de Janeiro,RJ,,,,,1945,10,17,female,p3m4 (p3 eclodindo),5,adulto,,36.75,35.78,16.65,13.39,18.38,6.25,7.3,12.19,6.57,11.22,5.57,20.56,14.85,7.12,26.93,9.59,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN10294,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,"Tijuca, Trapicheiro, na mata fechada junto a uma pedra",Rio de Janeiro,RJ,-43.283333,-22.883333,460,,1945,7,26,male,p3m4,6,adulto,,41.1,40.98,19.5,13.77,20.85,6.21,8.35,13.13,5.74,11.2,6.05,22.53,16.01,7.16,30.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN10306,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,"Tijuca, Trapicheiro, na mata fechada próximo do rio",Rio de Janeiro,RJ,-43.283333,-22.883333,460,,1945,8,5,female,p3m4,6,adulto,,34.56,33.57,16.49,12.48,,5.89,6.81,11.84,,10.45,5,,14.09,6.87,24.96,9.69,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN72740,MNHN,Marmosops incanus,,"F. Pessôa, T. Modesto","Pirapetinga, Minas Gerais (etiqueta do coletor)",Santo Antônio de Pádua,RJ,-42.200664,-21.603868,,,2009,6,6,male,p3m4 (p3 eclodindo),5,adulto,,39.4,38.48,19.34,13.16,19.06,6.88,7.94,13.18,6.72,11.62,6,22.42,15.9,7.4,28.83,11.19,1.2,localidades diferentes das etiquetas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN72743,MNHN,Marmosops incanus,,"F. Pessôa, T. Modesto",,Santo Antônio de Pádua,RJ,-42.202778,-21.606377,,,2009,6,7,,dp3m4 (m4 eclodindo),4,subadulto,,33.19,32.2,15.38,12.81,16.97,6.85,7.19,12.04,5.18,11.29,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN72717,MNHN,Marmosops incanus,,"F. Pessôa, T. Modesto",,Santo Antônio de Pádua,RJ,-42.200045,-21.605482,,,2009,6,6,,p3m4,6,adulto,,39.26,38.43,18.56,13.38,18.87,6.51,7.62,13.18,6.27,11.62,5.66,22.51,16.23,7.56,28.68,11.05,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN5748,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,"Fazenda Tenente, mato fechado seco",São João Marcos,RJ,,,,,1938,12,3,male,p3m4,6,adulto,,41.74,40.87,20.06,13.57,19.88,6.17,8.05,13.22,6.85,11.17,6.74,23.74,16.5,7.34,30.37,12.33,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN31380,MNHN,Marmosops paulensis,,M. Lara,"Fazenda São José da Serra, 6 km E 9.2 km N Bonsucesso",Sumidouro,RJ,-42.716667,-22.2,1033,,1991,7,22,male,p3m4,6,adulto,,35.49,34.59,16.67,13.5,17.58,6.93,7.95,12.21,5.76,10.95,5.44,20.04,14.96,7.32,25.71,9.99,1.05,M. incanus no museu. Mas acho que M. paulensis ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN7228,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,Fazenda C. Guinle,Teresópolis,RJ,-42.966667,-22.45,950,,1942,10,26,female,p3m4,6,adulto,,34.35,33.43,16.15,13.14,16.85,6.23,6.96,11.97,6.02,10.35,4.61,19.68,14.23,6.85,24.81,10.57,0.98,Coordenadas em Paynter & Traylor 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN7225,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,Fazenda C. Guinle,Teresópolis,RJ,-42.966667,-22.45,950,,1942,9,25,female,p3m4,6,adulto,,36.04,34.43,16.52,13.79,17.45,6.62,7,12.08,5.84,10.72,5.12,20,14.49,6.76,25.79,9.51,0.96,Coordenadas em Paynter & Traylor 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN7227,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,Fazenda C. Guinle,Teresópolis,RJ,-42.966667,-22.45,950,,1942,9,28,female,p3m4 (p3 eclodindo),5,adulto,,34.79,,16.17,,17.33,6.36,6.67,,6.08,10.36,5.17,19.4,14.32,6.99,25.16,9.69,1.06,crânio meio quebrado. Coordenadas em Paynter & Traylor 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN7242,MNHN,Marmosops incanus,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,Fazenda C. Guinle,Teresópolis,RJ,-42.966667,-22.45,950,,1943,5,25,male,p3m4,6,adulto,,34.45,33.11,15.2,13.11,17.21,6.31,6.69,12.17,5.69,10.83,5.09,19.21,14.34,6.99,24.73,10.11,1.01,Coordenadas em Paynter & Traylor 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN7226,MNHN,Marmosops paulensis,,Serviço de Estudos e Pesquisas sobre a Febre Amarela,Fazenda Guinle,Teresópolis,RJ,-42.966667,-22.45,950,,1942,11,30,female,p3m4,6,adulto,,33.26,32.2,14.93,13.53,16.57,6.4,6.67,11.96,6.45,10.56,4.76,18.73,14.02,6.93,23.87,8.98,1,Id. do Cadú. Coordenadas em Paynter & Traylor 1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sem tombo,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Rancho Frio",Teresópolis,RJ,-43.003889,-22.458056,1250,,2016,7,9,female,p3m4,6,adulto,26,34.05,33.09,15.16,13.26,16.86,6.6,6.98,11.81,6.02,10.5,5.02,19.34,13.75,6.78,24.29,9.11,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sem tombo,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Rancho Frio",Teresópolis,RJ,-43.003889,-22.458056,1250,,2013,9,16,female,p3m4,6,adulto,,34.72,33.39,16.17,13.19,17.4,6.58,7.08,12,6.34,10.49,5.12,19.66,14.07,7.16,25.37,9.61,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN83649,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Rancho Frio",Teresópolis,RJ,-43.003889,-22.458056,1250,,2012,5,10,male,p3m4,6,adulto,52.91,35.66,34.45,16.65,13.51,17.21,6.59,7.44,12.38,5.89,10.69,5.26,20.49,14.59,6.79,25.28,10.34,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN83650,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Rancho Frio",Teresópolis,RJ,-43.003889,-22.458056,1250,,2012,7,6,female,p3m4,6,adulto,32,33.36,32.5,15.72,13.03,16.83,6.43,7.28,10.09,4.96,10.09,5.1,19.09,13.96,6.82,24.15,9.25,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sem tombo,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Rancho Frio",Teresópolis,RJ,-43.003889,-22.458056,1250,,2014,7,16,female,p3m4,6,adulto,26,32.2,30.79,14.31,13.13,16.5,6.75,6.68,11.78,5.59,10.31,4.86,17.84,13.71,7.25,22.97,9.12,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sem tombo,MNHN,Marmosops incanus,,labvert,"Garrafão, PARNASO",Teresópolis,RJ,-43.003889,-22.458056,1250,,2014,7,18,male,p3m4,6,adulto,55,37.42,36.06,18.15,13.42,18.05,6.83,7.54,12.45,6.81,10.68,5.37,21.04,14.82,7.4,26.77,10.41,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN83651,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Rancho Frio",Teresópolis,RJ,-43.003889,-22.458056,1250,,2012,7,6,female,p3m4,6,adulto,36,34.02,32.7,16.22,13.19,16.63,6.37,7.06,11.88,5.81,10.52,5.15,19.46,13.98,6.71,24.62,9.64,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
procurar,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Rancho Frio",Teresópolis,RJ,-43.003889,-22.458056,1250,,2015,7,19,female,p3m4,6,adulto,24,32.56,31.15,14.7,13.15,16.18,6.13,6.63,11.67,5.99,10.27,4.47,18.31,13.79,6.96,23.5,9.33,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN76279,MNHN,Marmosops incanus,Serra dos Órgãos,labvert,"PARNASO, Sede Teresópolis",Teresópolis,RJ,-42.997222,-22.454722,1200,,2000,8,19,male,p3m4,6,adulto,50,37.71,36.92,18.26,13.08,18.34,6.04,7.4,12.71,6.18,10.87,5.5,21.28,14.98,6.96,26.9,11.08,1.25,sexo atribuído pela planilha do labvert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN71799,MNHN,Marmosops incanus,,Helena Bergallo,Serra da Concórdia,Valença,RJ,,,,,2005,4,4,male,p3m4,6,adulto,,37.97,36.77,17.6,13.07,17.81,6.64,7.44,12.75,6.42,11.34,5.52,21.44,15.85,7.42,27.75,10.72,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MN71800,MNHN,Marmosops incanus,,Helena Bergallo,Serra da Concórdia,Valença,RJ,,,,,2005,4,4,female,p3m4,6,adulto,,33.66,32.74,15.68,12.69,16.28,6.75,7.14,11.79,5.11,10.1,4.77,19.21,14.57,7.03,24.17,9.41,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ029173,MZUSP,Marmosops incanus,,M. A. Mustrangi,"Área particular da Cia. Mineradoras Brasileiras Reunidas, Ibicuí, 50m; Brasil, Rio de Janeiro, Mangaratiba",,RJ,,,50,,1993,9,28,male,p3m4,6,adulto,,40.21,,19.75,13.97,20.59,6.05,7.77,13.39,6.34,11.42,6.37,22.79,16.19,7.28,29.76,11.89,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ029184,MZUSP,Marmosops paulensis,,M. A. Mustrangi,"Sítio São José da Serra, Bonsucesso; Brasil, Rio de Janeiro, Sumidouro; -22.2000000000, -42.7333300000",,RJ,-42.73333,-22.2,1000,,1994,8,16,female,p3m4,6,adulto,,34,32.54,15.55,13.21,16.28,6.91,7.53,11.9,5.41,10.6,4.96,19.08,14.27,7.22,24.14,8.74,0.88,"22°12’S , 42°44’W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ029185,MZUSP,Marmosops paulensis,,M. A. Mustrangi,"Sítio São José da Serra, Bonsucesso; Brasil, Rio de Janeiro, Sumidouro; -22.2000000000, -42.7333300000",,RJ,-42.73333,-22.2,1000,,1994,8,17,male,p3m4,6,adulto,,37.92,37.12,18.26,13.59,18.15,6.88,7.76,12.46,6.15,11.1,5.54,21.32,15.47,7.53,27.26,10.23,1.15,"22°12’S , 42°44’W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MZ027306,MZUSP,Marmosops incanus,Intervales,M. de Vivo,Fazenda Intervales,Capão Bonito,SP,-48.4166666667,-24.3333333333,700,,1988,7,17,female,p3m4,6,adulto,20,33.35,,15.3,13.04,16.39,6.76,6.48,,5.31,10.28,4.8,18.71,13.85,7.1,23.83,9.47,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
